order_id,day,hour,node_id,lat,lon,x,y,demand_weight
9315,50,8,6090003332,1.3557636,103.8270394,805.67,407.83,0.549
9316,50,19,12090138280,1.3616213,103.8134582,-705.77,1059.91,0.06
9317,50,11,5385167741,1.3584341,103.8270505,806.9,705.11,0.5952
9318,50,17,8008325815,1.3595847,103.8304862,1189.26,833.2,0.2357
9319,50,18,8027763528,1.3513319,103.8353759,1733.43,-85.5,0.0558
9320,50,9,3987251432,1.3516319,103.8145068,-589.07,-52.11,0.0932
9321,50,20,5664693003,1.3565675,103.8283585,952.47,497.32,0.4443
9322,50,16,7858785477,1.3570938,103.8228989,344.87,555.91,0.6621
9323,50,12,206089517,1.3607688,103.8286028,979.65,965.01,0.3318
9324,50,9,5159236578,1.3653807,103.8145512,-584.13,1478.41,0.05
9325,50,21,5159236559,1.3628409,103.8151569,-516.73,1195.68,0.0712
9326,50,18,5661632949,1.3583989,103.8294091,1069.39,701.19,0.3509
9327,50,9,5159268617,1.3571475,103.8188827,-102.09,561.89,0.2996
9328,50,11,5661315467,1.3602383,103.8290375,1028.03,905.96,0.3251
9329,50,19,5845787299,1.3621078,103.8284836,966.39,1114.07,0.2564
9330,50,17,661041671,1.3487288,103.8327487,1441.05,-375.28,0.0627
9331,50,18,7424833492,1.3602469,103.8273303,838.04,906.91,0.4904
9332,50,12,5159898407,1.3639059,103.8252747,609.27,1314.23,0.2138
9333,50,18,5158088580,1.3596567,103.8237184,436.07,841.21,0.6347
9334,50,12,5251317739,1.3580619,103.8288746,1009.9,663.68,0.4125
9335,50,9,5659505829,1.3612342,103.830616,1203.7,1016.82,0.1849
9336,50,17,5648108185,1.355394,103.8307533,1218.98,366.69,0.2254
9337,50,22,9287429451,1.3572418,103.8235833,421.04,572.39,0.6762
9338,50,10,5158088605,1.3568849,103.8228267,336.84,532.66,0.6647
9339,50,13,5159898472,1.3615954,103.8209565,128.71,1057.03,0.2807
9340,50,17,5659506942,1.3607981,103.8310914,1256.61,968.27,0.1739
9341,50,15,4000029276,1.3605393,103.8245297,526.36,939.46,0.5674
9342,50,19,13747525646,1.3533066,103.8340445,1585.26,134.32,0.0828
9343,50,18,1125498091,1.3579355,103.8163556,-383.32,649.61,0.1481
9344,50,6,7759759780,1.3567176,103.8293341,1061.04,514.03,0.353
9345,50,23,5648108183,1.3553904,103.8306516,1207.66,366.29,0.232
9346,50,18,5649987563,1.3532145,103.8359413,1796.35,124.07,0.0576
9347,50,19,5159268960,1.3591973,103.8175785,-247.23,790.07,0.186
9348,50,17,5676764924,1.356803,103.8290923,1034.13,523.54,0.3768
9349,50,19,8027775143,1.3521584,103.8329579,1464.33,6.5,0.0936
9350,50,8,5159268928,1.3583164,103.8187918,-112.2,692.01,0.2766
9351,50,11,6734294895,1.3583486,103.8261116,702.41,695.59,0.67
9352,50,20,4838338642,1.3590048,103.8234123,402.01,768.64,0.662
9353,50,9,4838324635,1.3605929,103.8218201,224.81,945.43,0.4077
9354,50,7,1318459160,1.3584449,103.8277077,880.04,706.31,0.5547
9355,50,18,6734385732,1.3532994,103.8309516,1241.05,133.52,0.1741
9356,50,19,5159898379,1.3634098,103.8259828,688.08,1259.01,0.2442
9357,50,9,4838326513,1.360315,103.8214244,180.78,914.49,0.4108
9358,50,19,8110445403,1.3566551,103.824255,495.79,507.07,0.6483
9359,50,17,5267997389,1.3534623,103.832883,1455.99,151.65,0.1092
9360,51,14,1850990953,1.359389,103.8318662,1342.84,811.41,0.162
9361,51,19,5159898392,1.3654504,103.8270061,801.96,1486.17,0.1272
9362,51,12,4000029285,1.3608092,103.8205378,82.11,969.51,0.313
9363,51,9,5374127101,1.3581944,103.8251161,591.62,678.43,0.7518
9364,51,10,6487086020,1.3558575,103.8281098,924.79,418.28,0.4629
9365,51,14,5662123669,1.3572755,103.8316634,1320.27,576.14,0.1843
9366,51,14,5159274249,1.360189,103.8177042,-233.24,900.47,0.173
9367,51,19,8005620260,1.3604086,103.8290041,1024.32,924.91,0.3193
9368,51,18,5159274272,1.3603867,103.8186652,-126.29,922.48,0.216
9369,51,16,5157848726,1.3563554,103.8290851,1033.33,473.71,0.3723
9370,51,18,5664693012,1.3565674,103.8288632,1008.63,497.31,0.3959
9371,51,9,5698393575,1.356792,103.8251057,590.47,522.31,0.6413
9372,51,6,5374127106,1.358263,103.8253725,620.16,686.07,0.7351
9373,51,20,5648108166,1.3525359,103.8351592,1709.31,48.52,0.063
9374,51,7,1600976565,1.3602165,103.8207695,107.89,903.53,0.3746
9375,51,10,5159898420,1.3657507,103.8247678,552.86,1519.6,0.1254
9376,51,17,7858785478,1.3570828,103.8228896,343.84,554.69,0.6621
9377,51,12,5648108148,1.3504997,103.8355728,1755.34,-178.15,0.0511
9378,51,20,978172697,1.3592268,103.820179,42.18,793.36,0.3795
9379,51,10,5230400524,1.3601554,103.8324248,1405.0,896.73,0.1312
9380,51,1,1125498804,1.3573004,103.8288873,1011.32,578.91,0.4036
9381,51,10,8008325817,1.3595274,103.8305348,1194.67,826.82,0.2337
9382,51,16,5661314520,1.3612842,103.8287377,994.67,1022.39,0.2908
9383,51,11,5659506585,1.3607899,103.8299535,1129.97,967.36,0.2348
9384,51,15,5661315518,1.3607269,103.8291855,1044.5,960.35,0.2892
9385,51,20,5158088615,1.3593251,103.8261629,708.12,804.3,0.6673
9386,51,20,11332373434,1.3554995,103.8330629,1476.01,378.43,0.1202
9387,51,10,563630468,1.3511926,103.8289169,1014.61,-101.01,0.1848
9388,51,13,4000033070,1.3561959,103.8232347,382.24,455.96,0.6372
9389,51,15,5245641835,1.3553887,103.8312581,1275.16,366.1,0.1954
9390,51,21,5158074575,1.3527704,103.8206318,92.57,74.63,0.5949
9391,51,23,5377874565,1.3586488,103.8275027,857.23,729.01,0.5616
9392,51,9,563630383,1.3558255,103.8162983,-389.7,414.72,0.1609
9393,51,18,5659505824,1.3613845,103.8295816,1088.58,1033.55,0.2333
9394,51,11,5646398856,1.3597064,103.8279522,907.25,846.74,0.4612
9395,51,0,4598556883,1.3569311,103.82725,829.1,537.8,0.5431
9396,51,0,5251317740,1.3583514,103.8288665,1009.0,695.91,0.4123
9397,51,13,5159898340,1.3658325,103.8279288,904.65,1528.7,0.1072
9398,51,13,5664692998,1.3564542,103.8290271,1026.87,484.71,0.3789
9399,51,3,5236049628,1.359249,103.8304057,1180.3,795.83,0.2484
9400,51,17,5159236461,1.3657005,103.8131155,-743.91,1514.01,0.0426
9401,51,10,5659537779,1.3603604,103.8312849,1278.14,919.55,0.1741
9402,51,15,5143788820,1.3628417,103.8291352,1038.91,1195.77,0.1899
9403,51,10,5664693012,1.3565674,103.8288632,1008.63,497.31,0.3959
9404,51,9,3987251399,1.3548252,103.8123439,-829.78,303.37,0.0644
9405,51,12,4598764345,1.3549525,103.8299454,1129.07,317.54,0.2749
9406,51,9,9287429422,1.3562401,103.8231538,373.24,460.88,0.641
9407,51,15,7424629428,1.3600434,103.827663,875.07,884.26,0.4696
9408,51,9,11290297783,1.3660945,103.8147636,-560.5,1557.87,0.0479
9409,51,14,5159274282,1.3598352,103.8178513,-216.87,861.08,0.1874
9410,51,8,5159344238,1.3572617,103.8166692,-348.42,574.6,0.1669
9411,51,17,5159344292,1.356586,103.8129612,-761.08,499.38,0.071
9412,51,18,8027389004,1.3511841,103.8356695,1766.1,-101.96,0.053
9413,51,8,4749279414,1.3565051,103.8294184,1070.42,490.38,0.343
9414,51,13,4838338648,1.358059,103.8232423,383.09,663.36,0.6714
9415,51,7,8110445387,1.3578346,103.8274834,855.08,638.38,0.5545
9416,51,16,5661315512,1.3610832,103.8289751,1021.09,1000.01,0.2859
9417,51,10,5251317018,1.3608505,103.8272606,830.28,974.11,0.4425
9418,51,14,5698393574,1.3565721,103.8251393,594.21,497.83,0.6273
9419,51,14,11290315461,1.3659512,103.8129078,-767.03,1541.92,0.0413
9420,51,20,3987251447,1.3500431,103.8146724,-570.65,-228.97,0.0835
9421,51,15,4272687508,1.3539414,103.8345106,1637.13,204.98,0.0784
9422,51,16,5159898321,1.3623573,103.8202496,50.04,1141.84,0.2068
9423,51,12,4838323818,1.3603985,103.8237298,437.34,923.79,0.5433
9424,51,21,5648108209,1.3552058,103.831995,1357.17,345.74,0.1575
9425,51,18,4961940601,1.3609338,103.8261568,707.44,983.38,0.5203
9426,51,10,5664693013,1.3565387,103.8289381,1016.97,494.12,0.3884
9427,51,19,5159898400,1.3648942,103.8262373,716.4,1424.25,0.1552
9428,51,12,5158088577,1.3604431,103.8233056,390.13,928.75,0.5103
9429,51,19,9287429426,1.3564064,103.8231105,368.42,479.39,0.6507
9430,51,19,6869902758,1.3641376,103.8243913,510.96,1340.03,0.1974
9431,51,9,5158088606,1.3569155,103.8228133,335.35,536.06,0.6641
9432,51,17,5845787306,1.3621073,103.8283762,954.44,1114.01,0.262
9433,51,10,7759759782,1.3566535,103.8292773,1054.72,506.9,0.3576
9434,51,10,4838338691,1.3594786,103.8256864,655.09,821.39,0.6994
9435,51,10,11290256415,1.3617845,103.8240272,470.44,1078.08,0.3891
9436,51,18,5176748842,1.3553848,103.8299526,1129.87,365.66,0.2825
9437,51,9,11290315402,1.3668717,103.8126944,-790.78,1644.39,0.0387
9438,51,0,5158074565,1.3516614,103.8312369,1272.8,-48.82,0.127
9439,51,18,6036246869,1.3599977,103.8295535,1085.46,879.17,0.2928
9440,51,9,5242421716,1.3562465,103.8277914,889.35,461.59,0.4927
9441,51,8,5159236527,1.3610529,103.8186701,-125.75,996.64,0.1943
9442,51,9,4961971922,1.3599395,103.8266155,758.49,872.69,0.599
9443,51,11,4730730859,1.358874,103.8320771,1366.31,754.08,0.1575
9444,51,13,5251317004,1.3596055,103.8290132,1025.33,835.51,0.3571
9445,51,6,4000033081,1.3600195,103.8287136,991.99,881.6,0.3655
9446,51,22,5251317005,1.3604943,103.8288186,1003.67,934.45,0.3301
9447,51,18,11290297594,1.3664959,103.8164323,-374.79,1602.55,0.0541
9448,51,11,5845787302,1.3621438,103.8284578,963.52,1118.08,0.2555
9449,51,11,9080932847,1.3609662,103.8319372,1350.74,986.99,0.137
9450,51,13,9287429424,1.3564648,103.8230946,366.65,485.89,0.6537
9451,51,17,1255416431,1.3590659,103.8262021,712.48,775.44,0.6674
9452,51,8,6734278383,1.3572277,103.827344,839.56,570.82,0.5443
9453,51,9,8649490769,1.3556204,103.82336,396.19,391.89,0.6021
9454,51,19,5158074577,1.3522313,103.820736,104.17,14.62,0.5102
9455,51,10,5845787177,1.3617585,103.828524,970.89,1075.18,0.2756
9456,51,11,11290315455,1.3662783,103.8127569,-783.82,1578.33,0.0401
9457,51,19,563630698,1.3519332,103.821474,186.3,-18.57,0.462
9458,51,17,978172672,1.3589587,103.8200288,25.46,763.51,0.3721
9459,51,11,5242421724,1.3569622,103.8285064,968.93,541.26,0.4362
9460,51,17,5158088539,1.3608672,103.8260969,700.78,975.96,0.5337
9461,51,2,5159268922,1.3585416,103.8186758,-125.11,717.08,0.2642
9462,51,18,4598557505,1.3578816,103.8309784,1244.03,643.61,0.2237
9463,51,13,3205823002,1.3528249,103.8200818,31.36,80.7,0.5032
9464,51,19,5175569973,1.3633246,103.8280895,922.53,1249.52,0.2019
9465,51,21,4838338642,1.3590048,103.8234123,402.01,768.64,0.662
9466,51,20,5159898427,1.3638671,103.8248198,558.65,1309.91,0.216
9467,51,20,206256152,1.3558631,103.8302382,1161.66,418.91,0.2673
9468,51,14,13747525633,1.3530016,103.8346454,1652.13,100.37,0.0716
9469,51,11,13185910526,1.3597684,103.8279755,909.84,853.65,0.4548
9470,51,13,5158074576,1.3526849,103.8206989,100.04,65.11,0.5809
9471,51,17,410483617,1.3608443,103.8286996,990.43,973.42,0.3196
9472,51,20,5648108216,1.3561256,103.8319966,1357.35,448.13,0.1643
9473,51,9,5159898254,1.3641445,103.8206533,94.96,1340.79,0.1427
9474,51,20,5284444092,1.3594778,103.8288764,1010.1,821.3,0.3765
9475,51,19,4961940605,1.3610437,103.826381,732.39,995.61,0.4913
9476,51,22,6226393656,1.352548,103.8354815,1745.18,49.87,0.0597
9477,51,20,5698393576,1.3569703,103.8250682,586.29,542.16,0.6539
9478,51,10,5158088589,1.3595321,103.8252924,611.24,827.34,0.7154
9479,51,8,5159268961,1.3590603,103.8178719,-214.58,774.82,0.2037
9480,51,8,8649490766,1.3556363,103.8232525,384.23,393.66,0.6036
9481,51,10,5159236450,1.3620424,103.8152513,-506.22,1106.79,0.0792
9482,51,16,978172504,1.3561283,103.8161979,-400.87,448.43,0.1551
9483,51,19,6839597655,1.3592603,103.8295905,1089.58,797.08,0.3147
9484,51,20,6090003333,1.3557151,103.8270369,805.39,402.43,0.5498
9485,51,16,5661632939,1.3574706,103.8301123,1147.65,597.86,0.2888
9486,51,0,5159898349,1.3664849,103.8247022,545.56,1601.33,0.1033
9487,51,9,5251317726,1.3589542,103.8286182,981.37,763.01,0.4276
9488,51,8,5684453754,1.3666128,103.8277893,889.12,1615.56,0.0901
9489,51,11,10218821691,1.3718088,103.828557,974.56,2193.98,0.0393
9490,51,14,6226393655,1.3521292,103.8357343,1773.31,3.25,0.0558
9491,51,6,1125498381,1.3586104,103.8285852,977.7,724.74,0.4432
9492,51,11,978172655,1.360369,103.8223095,279.28,920.51,0.4561
9493,51,9,5158074573,1.35211,103.8211677,152.21,1.11,0.49
9494,51,17,5646322746,1.3584658,103.8286483,984.72,708.64,0.4381
9495,51,13,4838326519,1.3594293,103.8207067,100.91,815.9,0.4298
9496,51,14,5385167728,1.3585345,103.8273957,845.32,716.29,0.5714
9497,51,12,8649490767,1.3556712,103.8230533,362.06,397.55,0.606
9498,51,21,8021006597,1.3555259,103.8305708,1198.67,381.37,0.2392
9499,51,9,5660421848,1.3648445,103.8288083,1002.52,1418.72,0.124
9500,51,14,4593195770,1.3594287,103.8294074,1069.2,815.83,0.3262
9501,51,18,978172658,1.360353,103.821724,214.12,918.72,0.4247
9502,51,15,5646398848,1.3630197,103.8281245,926.43,1215.58,0.2177
9503,51,20,6036246993,1.3595782,103.8299081,1124.92,832.47,0.2783
9504,51,11,6036247014,1.3603326,103.8300254,1137.97,916.45,0.2461
9505,51,13,4000037182,1.3556773,103.8269957,800.8,398.23,0.5523
9506,51,7,5613896353,1.3647825,103.8284788,965.86,1411.82,0.1313
9507,51,16,563630638,1.3458789,103.836393,1846.62,-692.53,0.0365
9508,51,10,11290290516,1.3618704,103.8181232,-186.61,1087.64,0.1485
9509,51,9,11290256415,1.3617845,103.8240272,470.44,1078.08,0.3891
9510,51,15,5977544868,1.3648924,103.8280912,922.72,1424.05,0.1337
9511,51,14,5158088552,1.3603972,103.826575,753.98,923.64,0.5641
9512,51,7,5159898468,1.3614363,103.8218911,232.72,1039.32,0.3365
9513,51,17,2473140283,1.3550292,103.8310472,1251.69,326.08,0.2026
9514,51,17,6954110020,1.3593481,103.8284026,957.37,806.86,0.4337
9515,51,9,5158088555,1.3606018,103.8230678,363.67,946.42,0.4778
9516,51,13,4838338690,1.3594764,103.825558,640.8,821.14,0.7071
9517,51,18,6036247023,1.3598358,103.8302662,1164.77,861.15,0.2446
9518,51,14,9287429449,1.3578695,103.8238935,455.56,642.26,0.7131
9519,51,12,8277428993,1.3489033,103.8130172,-754.85,-355.86,0.0559
9520,51,11,5284444104,1.359478,103.8286908,989.45,821.32,0.3958
9521,51,16,5977871059,1.3519339,103.8356372,1762.51,-18.49,0.056
9522,51,21,5157848726,1.3563554,103.8290851,1033.33,473.71,0.3723
9523,51,17,5284444092,1.3594778,103.8288764,1010.1,821.3,0.3765
9524,51,7,5662123685,1.3573131,103.8315896,1312.05,580.32,0.1882
9525,51,13,5176761858,1.3526215,103.835368,1732.55,58.05,0.0611
9526,51,20,5284444091,1.3594359,103.8289839,1022.07,816.63,0.3673
9527,51,7,9287429427,1.3567664,103.823345,394.52,519.46,0.6609
9528,51,22,5270039601,1.3604407,103.8321929,1379.19,928.49,0.1357
9529,51,21,6090003652,1.3567739,103.8280625,919.53,520.3,0.4747
9530,51,7,4486814623,1.3561648,103.8246461,539.32,452.49,0.6143
9531,51,21,5159268947,1.3589408,103.8190506,-83.4,761.52,0.2842
9532,51,11,5646398846,1.3643534,103.8281748,932.02,1364.05,0.1522
9533,51,19,4961940618,1.3605502,103.8261991,712.15,940.68,0.5807
9534,51,12,4961940620,1.3606325,103.8260354,693.93,949.84,0.5756
9535,51,12,5845787305,1.3621481,103.8283999,957.07,1118.55,0.2582
9536,51,17,563630473,1.3505976,103.8292801,1055.03,-167.25,0.1518
9537,51,18,8649490769,1.3556204,103.82336,396.19,391.89,0.6021
9538,51,5,12090135021,1.357304,103.8167081,-344.09,579.31,0.1682
9539,51,16,4598447958,1.3559191,103.826601,756.88,425.14,0.5655
9540,51,9,5159898369,1.3643936,103.826792,778.13,1368.52,0.1733
9541,51,11,8012437751,1.3574429,103.8287582,996.95,594.77,0.4191
9542,51,11,8110445397,1.3572926,103.8276727,876.14,578.04,0.5208
9543,51,13,5684453762,1.3668582,103.8277933,889.57,1642.88,0.0852
9544,51,11,5694893947,1.3537614,103.8269146,791.78,184.95,0.4686
9545,51,8,213279069,1.3674672,103.8284096,958.15,1710.68,0.0717
9546,51,8,5845787184,1.3621539,103.8284175,959.03,1119.2,0.257
9547,51,5,8649490765,1.3553172,103.8232617,385.25,358.14,0.5862
9548,51,13,3998723969,1.357353,103.8257185,658.66,584.76,0.6514
9549,51,21,12272922196,1.3535843,103.831539,1306.42,165.23,0.1549
9550,51,8,6063308114,1.3565118,103.8329257,1460.75,491.12,0.1287
9551,51,21,5159268607,1.3579276,103.8190104,-87.87,648.73,0.2995
9552,51,18,8021006599,1.3558373,103.8302254,1160.23,416.04,0.268
9553,51,17,5267997393,1.35338,103.8328589,1453.31,142.49,0.109
9554,51,17,4838338686,1.3594683,103.8251114,591.1,820.24,0.7292
9555,51,19,563630368,1.3528469,103.8199623,18.06,83.14,0.4851
9556,51,8,4838338698,1.3590303,103.8265212,748.0,771.48,0.6371
9557,51,14,5158088601,1.359932,103.823768,441.59,871.86,0.6053
9558,51,17,6277725822,1.369999,103.827647,873.28,1992.52,0.0487
9559,51,16,5158088544,1.3608822,103.8260313,693.48,977.63,0.534
9560,52,19,4598447965,1.3541111,103.8280178,914.55,223.88,0.4266
9561,52,7,4961940596,1.3607293,103.8259316,682.38,960.61,0.5625
9562,52,17,661034273,1.361136,103.8247196,547.5,1005.89,0.49
9563,52,14,5158088552,1.3603972,103.826575,753.98,923.64,0.5641
9564,52,11,4838338639,1.3594426,103.8236251,425.69,817.38,0.6491
9565,52,11,5158088556,1.3602806,103.8228766,342.39,910.66,0.4997
9566,52,16,5159898459,1.3620637,103.82366,429.58,1109.16,0.3489
9567,52,20,6090003632,1.3566485,103.8278736,898.5,506.34,0.4893
9568,52,14,8027621770,1.3521792,103.8317724,1332.4,8.82,0.122
9569,52,19,6036246996,1.359748,103.8299088,1125.0,851.38,0.2732
9570,52,12,5158088606,1.3569155,103.8228133,335.35,536.06,0.6641
9571,52,8,1318459130,1.3553405,103.8290124,1025.24,360.73,0.3658
9572,52,7,1318459130,1.3553405,103.8290124,1025.24,360.73,0.3658
9573,52,6,1600984856,1.3572002,103.8191071,-77.11,567.75,0.3165
9574,52,11,1318459160,1.3584449,103.8277077,880.04,706.31,0.5547
9575,52,11,5646398857,1.3594413,103.8285862,977.81,817.23,0.4088
9576,52,18,4598764378,1.3593579,103.8286145,980.96,807.95,0.4099
9577,52,18,11290290506,1.360136,103.8178171,-220.67,894.57,0.1793
9578,52,6,4000040012,1.3571885,103.8277417,883.82,566.45,0.512
9579,52,9,563630366,1.3528397,103.820444,71.67,82.34,0.563
9580,52,10,5646322721,1.3540025,103.8280111,913.81,211.79,0.4185
9581,52,15,4838338631,1.3572875,103.819433,-40.84,577.47,0.3424
9582,52,8,8110445384,1.3573057,103.8257355,660.56,579.5,0.6477
9583,52,8,11290297786,1.3663946,103.8147476,-562.28,1591.27,0.0465
9584,52,21,5659537776,1.3603644,103.8309925,1245.6,919.99,0.1883
9585,52,19,9287429445,1.3581817,103.8240033,467.78,677.01,0.7368
9586,52,9,5698333649,1.3560265,103.8235457,416.86,437.1,0.6232
9587,52,12,4487288040,1.3568139,103.8326064,1425.21,524.75,0.141
9588,52,11,1318459285,1.3551866,103.8284394,961.47,343.6,0.4236
9589,52,18,8110512974,1.3574134,103.8261178,703.1,591.49,0.6311
9590,52,14,4486815537,1.3546759,103.8271713,820.34,286.75,0.585
9591,52,8,9560285036,1.3545376,103.8317945,1334.86,271.35,0.1587
9592,52,18,978172697,1.3592268,103.820179,42.18,793.36,0.3795
9593,52,12,5233523886,1.3604579,103.8240452,472.44,930.4,0.5548
9594,52,10,4838324628,1.3607061,103.8228157,335.61,958.03,0.452
9595,52,11,5157848725,1.3565887,103.8293066,1057.98,499.68,0.3542
9596,52,14,978172632,1.3600359,103.8264032,734.86,883.42,0.6208
9597,52,11,8012725243,1.3578801,103.82764,872.51,643.44,0.5446
9598,52,10,563630371,1.3535433,103.8193648,-48.43,160.67,0.4025
9599,52,12,5251317746,1.3583806,103.8321796,1377.71,699.16,0.1563
9600,52,2,5159898280,1.3680653,103.8226776,320.25,1777.26,0.0685
9601,52,18,5159898417,1.3647555,103.8249392,571.94,1408.81,0.1661
9602,52,9,13586320214,1.3716429,103.8283321,949.53,2175.52,0.0401
9603,52,6,563630365,1.3527322,103.8206711,96.94,70.38,0.5887
9604,52,17,4000029266,1.3602172,103.8231873,376.97,903.61,0.5276
9605,52,18,5225726218,1.3588308,103.8312652,1275.95,749.27,0.1989
9606,52,19,5159236445,1.3612473,103.8176518,-239.07,1018.28,0.1476
9607,52,13,5159274248,1.3601548,103.8176154,-243.12,896.66,0.1698
9608,52,9,1318459290,1.3546917,103.8294741,1076.62,288.51,0.3072
9609,52,18,1867626537,1.3553975,103.8359573,1798.13,367.08,0.0626
9610,52,17,8110445397,1.3572926,103.8276727,876.14,578.04,0.5208
9611,52,10,5659158831,1.3604173,103.8320541,1363.75,925.88,0.141
9612,52,20,5159902043,1.3575374,103.8170645,-304.43,605.29,0.1824
9613,52,8,5225726211,1.3585434,103.8311661,1264.92,717.28,0.2076
9614,52,22,6839597655,1.3592603,103.8295905,1089.58,797.08,0.3147
9615,52,19,5176791039,1.357022,103.8305909,1200.91,547.92,0.2505
9616,52,17,11290297848,1.36567,103.8121941,-846.45,1510.61,0.0399
9617,52,21,5646398863,1.3617882,103.8281254,926.53,1078.49,0.2974
9618,52,18,5158088615,1.3593251,103.8261629,708.12,804.3,0.6673
9619,52,9,1867626514,1.3535512,103.8349131,1681.92,161.55,0.0705
9620,52,12,5159898315,1.361388,103.8187945,-111.9,1033.94,0.1886
9621,52,7,5385167746,1.3587239,103.8271334,816.13,737.37,0.5871
9622,52,12,5233523887,1.3604575,103.8240945,477.93,930.36,0.5576
9623,52,18,2476461759,1.345683,103.8359096,1792.82,-714.34,0.037
9624,52,12,4730730859,1.358874,103.8320771,1366.31,754.08,0.1575
9625,52,11,206256161,1.3548497,103.8321348,1372.73,306.1,0.1482
9626,52,16,11290297575,1.3641928,103.814925,-542.53,1346.17,0.0591
9627,52,20,5159898484,1.3605246,103.819524,-30.72,937.83,0.263
9628,52,6,12272922196,1.3535843,103.831539,1306.42,165.23,0.1549
9629,52,11,8110445402,1.356871,103.8247446,550.28,531.11,0.6549
9630,52,8,1125498446,1.3572942,103.8167142,-343.42,578.22,0.1686
9631,52,17,6036246682,1.3602248,103.8306212,1204.28,904.45,0.2119
9632,52,8,6090003334,1.3557413,103.8270339,805.05,405.35,0.5496
9633,52,17,3806372869,1.3513094,103.8352244,1716.57,-88.01,0.057
9634,52,10,4000033069,1.3561623,103.8232555,384.56,452.22,0.635
9635,52,9,6539271521,1.3529028,103.8313686,1287.46,89.37,0.1485
9636,52,21,978172645,1.3603209,103.8240092,468.44,915.15,0.5712
9637,52,2,2476461762,1.3459101,103.8346393,1651.45,-689.06,0.0401
9638,52,12,6487086012,1.357398,103.8278503,895.91,589.77,0.509
9639,52,3,6913094587,1.3570275,103.8290948,1034.41,548.53,0.3793
9640,52,13,5159898409,1.3636865,103.8251591,596.41,1289.81,0.2286
9641,52,14,4598549307,1.3554171,103.8338913,1568.21,369.26,0.0973
9642,52,11,5267997358,1.3552945,103.8304816,1188.74,355.61,0.242
9643,52,8,7424833494,1.3603139,103.8272848,832.98,914.37,0.4899
9644,52,11,5845787311,1.3618317,103.8284916,967.28,1083.33,0.2729
9645,52,17,1318459253,1.3588026,103.8259959,689.54,746.13,0.6882
9646,52,18,1318498346,1.3582884,103.8247837,554.63,688.89,0.781
9647,52,14,5159268938,1.3589105,103.8191387,-73.6,758.14,0.2919
9648,52,16,4000029285,1.3608092,103.8205378,82.11,969.51,0.313
9649,52,9,4749280944,1.3526544,103.8342426,1607.3,61.72,0.0754
9650,52,10,6734278383,1.3572277,103.827344,839.56,570.82,0.5443
9651,52,9,5159898327,1.3615529,103.8198888,9.88,1052.3,0.2321
9652,52,10,8027775128,1.3525137,103.8339785,1577.91,46.05,0.0785
9653,52,9,6954110018,1.3593461,103.8284828,966.3,806.64,0.4249
9654,52,14,1125498415,1.355464,103.8311194,1259.72,374.48,0.2041
9655,52,15,6036246785,1.359954,103.8304683,1187.26,874.31,0.2281
9656,52,21,6036246868,1.3599977,103.8295352,1083.42,879.17,0.2943
9657,52,9,4838301941,1.3602847,103.8270613,808.1,911.12,0.5175
9658,52,17,8027775137,1.3526804,103.8342872,1612.27,64.61,0.0749
9659,52,19,8027763518,1.3504818,103.8349038,1680.89,-180.14,0.0558
9660,52,15,1318459242,1.3557509,103.8243167,502.66,406.42,0.5973
9661,52,10,5245641828,1.355992,103.8305252,1193.6,433.26,0.2479
9662,52,10,8649490768,1.3556293,103.8232822,387.53,392.88,0.603
9663,52,5,4562777518,1.3602295,103.8307084,1213.98,904.98,0.2068
9664,52,10,5251317737,1.3590562,103.8288687,1009.25,774.36,0.3947
9665,52,18,5664692994,1.3567299,103.8293738,1065.46,515.4,0.3495
9666,52,6,5698333647,1.3555915,103.8234641,407.77,388.67,0.5997
9667,52,9,4706453729,1.3592631,103.8294468,1073.58,797.4,0.3279
9668,52,18,4838324622,1.3604202,103.8233355,393.46,926.2,0.5149
9669,52,18,5661632928,1.3592697,103.8292873,1055.83,798.13,0.3431
9670,52,13,4838338649,1.3577955,103.8231759,375.7,634.02,0.6677
9671,52,17,11290297736,1.3674468,103.8141573,-627.97,1708.41,0.041
9672,52,12,5698393579,1.3566472,103.824808,557.34,506.19,0.6393
9673,52,9,5676764927,1.3624486,103.8284238,959.73,1152.01,0.2389
9674,52,12,4486814619,1.3564939,103.8313986,1290.8,489.13,0.1966
9675,52,16,9287374402,1.3592821,103.8267426,772.64,799.51,0.6104
9676,52,21,5661315950,1.3614469,103.8285129,969.65,1040.5,0.2959
9677,52,7,2291053385,1.360569,103.8309748,1243.63,942.77,0.1846
9678,52,14,4811148466,1.3610253,103.8283612,952.77,993.56,0.3344
9679,52,11,5158088539,1.3608672,103.8260969,700.78,975.96,0.5337
9680,52,14,5158088582,1.3598316,103.8238387,449.46,860.68,0.6239
9681,52,4,9287429437,1.3566961,103.8233402,393.99,511.64,0.6587
9682,52,10,5159236528,1.3619967,103.8175473,-250.7,1101.7,0.1281
9683,52,19,5661315491,1.3612391,103.8288245,1004.33,1017.36,0.2876
9684,52,15,6487086015,1.3545208,103.8270637,808.37,269.48,0.5642
9685,52,13,4312237517,1.3488757,103.8375369,1973.92,-358.93,0.0387
9686,52,10,4818344677,1.3589508,103.831846,1340.59,762.63,0.1674
9687,52,10,5158088566,1.3604267,103.821421,180.4,926.93,0.4003
9688,52,11,4272687451,1.3530577,103.8348148,1670.98,106.61,0.0696
